@relation senercon-weka.filters.supervised.instance.SMOTE-C0-K5-P150.0-S1

@attribute num_verbs numeric
@attribute contain_modal numeric
@attribute num_nouns numeric
@attribute num_pos_nouns numeric
@attribute pos_nouns_score numeric
@attribute num_neg_nouns numeric
@attribute neg_nouns_score numeric
@attribute num_pos_adj numeric
@attribute pos_score numeric
@attribute num_neg_adj numeric
@attribute neg_score numeric
@attribute num_adj numeric
@attribute sent_length numeric
@attribute num_question_marks numeric
@attribute num_exclamation_marks numeric
@attribute num_slash numeric
@attribute num_underscore numeric
@attribute num_hash numeric
@attribute num_currency numeric
@attribute num_percentage numeric
@attribute num_brackets_type1 numeric
@attribute num_brackets_type2 numeric
@attribute num_assertive_verbs numeric
@attribute num_requestive_verbs numeric
@attribute num_responsive_verbs numeric
@attribute num_informative_verbs numeric
@attribute num_assertive_expressions numeric
@attribute num_confirmative_expressions numeric
@attribute num_concessive_expressions numeric
@attribute num_requestive_expressions numeric
@attribute num_requirement_expressions numeric
@attribute num_question_expressions numeric
@attribute num_responsive_expressions numeric
@attribute num_suggestive_expressions numeric
@attribute num_suppositive_expressions numeric
@attribute num_attach_expressions numeric
@attribute num_code_expressions numeric
@attribute num_descriptive_expressions numeric
@attribute num_logFile_expressions numeric
@attribute num_urlLink_expressions numeric
@attribute num_sentences numeric
@attribute overall_sentiment numeric
@attribute @@class@@ {OTHER,ENHANCEMENT}

@data
2,2,14,0,0,3,-0.479719,2,0.165,1,-0.119319,1,253,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6,OTHER
3,2,4,5,0.446073,6,-0.780092,1,0.027508,2,-0.226022,0,391,1,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,2.2,0,0,0,0,0,0,0,0,6,-6,OTHER
0,0,3,1,0.083333,1,-0.355142,1,0.625,0,0,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
1,1,0,2,0.172487,0,0,0,0,0,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2,2,OTHER
0,0,2,1,0.068182,1,-0.282847,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,2.3,0,0,1,-2,OTHER
3,2,11,2,0.019163,4,-0.231603,1,0.271886,2,-0.742792,1,445,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,6,-4,OTHER
1,1,10,2,0.216942,0,0,0,0,0,0,0,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4,2,OTHER
0,0,0,2,0.193182,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
3,0,3,1,0.028122,1,-0.204545,3,0.381301,1,-0.629156,0,360,0,1,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-6,OTHER
4,2,5,2,0.291292,1,-0.109489,0,0,2,-0.473636,0,275,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,5.1,2.2,0,0,0,0,0,0,0,0,5,0,OTHER
5,1,3,5,0.36001,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1,0,0,4.5,0,0,0,0,0,0,3,-4,OTHER
4,3,20,4,0.372722,1,-0.048209,6,1.973862,2,-0.066815,3,661,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,8,8,OTHER
0,0,3,1,0.027372,0,0,2,0.737226,1,-0.005,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
0,0,6,1,0.008503,1,-0.011923,0,0,1,-0.054745,2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
3,2,3,1,0.018835,1,-0.044186,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,1,-2,OTHER
3,0,8,4,0.317117,1,-0.084184,3,0.443822,1,-0.570641,0,337,0,0,0,0,1,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-6,OTHER
5,2,2,1,0.018835,2,-0.241705,3,1.642526,0,0,0,239,2,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,5.1,2.2,0,0,4.3,0,0,0,0,0,8,3,OTHER
0,0,1,1,0.125,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
3,2,3,3,0.18099,2,-0.167364,0,0,1,-0.629156,1,300,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,5.1,2.2,0,0,0,0,0,0,0,0,6,-6,OTHER
3,2,13,1,0.120919,2,-0.446364,1,0.204545,1,-0.073144,3,508,2,0,2,1,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,2.2,0,0,0,0,0,0,0,0,7,-8,OTHER
2,1,3,1,0.068182,1,-0.16,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,1,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
2,0,2,1,0.125,1,-0.386364,2,0.329545,1,-0.005,1,168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,4,-4,OTHER
1,0,3,1,0.068182,0,0,1,0.25,0,0,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,1,-2,OTHER
2,0,3,1,0.008503,0,0,0,0,0,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,1,-2,OTHER
0,0,2,1,0.083333,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
0,0,1,0,0,0,0,1,0.63,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,OTHER
1,1,0,5,0.261679,0,0,1,0.127412,0,0,0,113,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,3,-4,OTHER
1,1,4,0,0,0,0,1,0.12,0,0,1,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,OTHER
2,1,16,3,0.445214,2,-0.101033,3,0.92543,0,0,0,460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,8,2,OTHER
2,2,3,1,0.064016,1,-0.355142,0,0,1,-0.144628,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8,OTHER
3,0,7,4,0.426515,2,-0.430549,1,0.499088,1,-0.5,2,375,1,0,0,2,0,0,0,0,0,0,0,0,1,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-6,OTHER
1,0,2,1,0.007923,0,0,1,0.61,0,0,0,169,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,OTHER
0,0,7,4,0.16289,2,-0.12,2,0.186436,0,0,0,345,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,3,-4,OTHER
2,1,3,1,0.017247,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
0,0,3,1,0.125,0,0,1,0.024299,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
0,0,3,0,0,0,0,0,0,1,-0.166667,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,1,0,OTHER
2,1,5,1,0.125,1,-0.027372,0,0,0,0,1,135,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,OTHER
3,0,7,5,0.119936,3,-0.249753,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-6,OTHER
4,1,12,4,0.138833,3,-1.681818,3,0.933157,3,-0.605,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,2.1,0,0,0,0,2.3,0,0,6,-12,OTHER
0,0,0,2,0.103406,0,0,0,0,1,-0.570641,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,2,0,OTHER
3,0,4,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,3,2,OTHER
5,3,3,2,0.026296,0,0,4,1.608566,2,-0.370204,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,5.1,0,0,0,0,0,0,0,0,0,2,4,OTHER
2,1,3,3,0.108693,0,0,1,0.25,0,0,0,131,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,3,-2,OTHER
3,1,10,7,0.38487,0,0,0,0,1,-0.629156,1,378,3,2,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,4.4,0,0,0,0,0,0,0,0,7,-2,OTHER
2,1,2,2,0.223107,0,0,1,0.19,0,0,0,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2,0,OTHER
2,2,6,2,0.031275,1,-0.038265,3,1.025222,1,-0.629156,0,406,2,1,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,4.4,0,0,0,0,0,0,0,0,5,-2,OTHER
4,1,6,5,0.311508,4,-0.526005,2,0.34,4,-0.889903,2,507,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-6,OTHER
0,0,9,4,0.15337,0,0,3,0.754223,1,-0.073144,2,275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,4,2,OTHER
2,2,3,4,0.243401,3,-0.095201,1,0.340909,1,-0.18,0,346,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4,-4,OTHER
1,0,6,2,0.021211,1,-0.034014,3,0.507508,2,-0.223074,3,313,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,4,0,0,0,0,5,-4,OTHER
1,0,0,2,0.172487,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,1,0,OTHER
2,0,1,4,0.174706,2,-0.326667,0,0,0,0,0,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2,-2,OTHER
1,1,4,2,0.132198,0,0,0,0,1,-0.109476,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,3,-2,OTHER
3,0,1,0,0,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,1,0,OTHER
11,4,34,7,0.443959,4,-0.056661,5,0.686475,2,-0.205005,0,974,2,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,15,-10,OTHER
1,0,2,2,0.201675,1,-0.355142,4,1.07389,0,0,0,283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,2.2,0,0,0,0,0,0,0,0,5,-1,OTHER
2,1,1,1,0.068182,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,OTHER
2,1,8,5,0.315483,1,-0.034091,1,0.127412,1,-0.045,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,2.3,0,0,8,-8,OTHER
2,2,10,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,OTHER
1,1,4,0,0,3,-0.369871,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,OTHER
4,1,9,5,0.223957,1,-0.007364,0,0,0,0,1,480,1,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,2.2,0,0,4.3,0,0,2.3,0,0,8,-4,OTHER
3,1,6,3,0.189475,0,0,0,0,1,-0.629156,1,202,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4,-4,OTHER
0,0,5,2,0.14097,3,-0.415802,1,0.458333,0,0,4,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,2,0,OTHER
3,1,7,0,0,1,-0.010949,0,0,1,-0.416667,1,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,6,-4,OTHER
2,1,3,3,0.189958,0,0,0,0,0,0,1,161,0,0,0,0,0,0,0,0,0,0,1,0,0,4.3,0,0,4.9,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
0,0,5,5,0.333325,0,0,1,0.25,1,-0.02551,0,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,4,-2,OTHER
2,1,11,1,0.037935,6,-0.132938,13,2.615928,2,-0.754156,0,684,0,1,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-6,OTHER
3,0,1,0,0,0,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,OTHER
2,1,9,6,0.239326,4,-0.431184,8,2.069469,4,-1.455013,0,634,0,2,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,4.3,0,0,0,0,0,10,-3,OTHER
5,1,1,2,0.147349,1,-0.409091,1,0.14,0,0,0,212,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,4,-4,OTHER
2,1,2,1,0.031579,0,0,1,0.708942,0,0,1,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,2.3,0,0,3,0,OTHER
1,0,9,3,0.17086,0,0,2,1.22,0,0,1,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,OTHER
0,0,1,2,0.172487,1,-0.16,0,0,0,0,2,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,OTHER
10,3,8,2,0.228471,0,0,4,0.883779,0,0,1,514,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.1,2.2,0,0,0,0,0,0,0,0,7,-6,OTHER
4,1,3,1,0.02316,0,0,0,0,0,0,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,5.1,0,0,0,0,0,0,0,0,0,4,-2,OTHER
1,2,6,1,0.008543,1,-0.004028,0,0,0,0,3,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,3,-6,OTHER
13,4,8,5,0.299659,3,-0.166445,1,0.164234,1,-0.190374,3,649,1,0,2,0,0,0,0,0,0,0,1,1,0,8.6,4.2,0,0,5.1,0,0,4.5,4.3,0,0,0,0,0,11,-6,OTHER
0,0,0,1,0.108471,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OTHER
5,2,10,8,0.95131,1,-0.02551,5,1.436703,2,-0.195374,2,683,0,1,0,0,0,0,0,0,0,1,0,0,0,8.6,0,0,0,5.1,0,0,0,4.3,0,0,2.3,0,0,6,-1,OTHER
2,0,6,1,0.024105,1,-0.015,2,0.646886,0,0,2,318,0,1,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,OTHER
3,2,3,1,0.020199,0,0,0,0,2,-0.306818,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,2,-4,OTHER
1,0,2,1,0.024105,0,0,1,0.021813,0,0,3,310,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,2.3,0,0,3,-2,OTHER
7,1,6,2,0.075735,1,-0.015,3,0.937226,2,-0.295455,5,359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,4,0,0,0,0,6,-2,OTHER
5,2,5,4,0.167776,1,-0.117362,1,0.136364,0,0,0,295,1,1,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4,0,OTHER
1,1,3,0,0,5,-1.18595,0,0,0,0,1,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,2.2,0,0,0,0,0,0,0,0,4,-4,OTHER
3,1,4,0,0,0,0,0,0,1,-0.056569,1,133,0,0,0,0,0,0,0,0,0,1,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,OTHER
1,1,6,1,0.017247,0,0,1,0.375,0,0,0,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,6,-2,OTHER
6,7,32,7,0.132556,5,-1.150713,0,0,1,-0.36,1,953,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-8,OTHER
1,1,2,2,0.051477,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,OTHER
1,1,4,1,0.120919,0,0,0,0,0,0,0,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,OTHER
2,0,6,1,0.032008,0,0,0,0,2,-0.748475,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,OTHER
3,0,1,1,0.064016,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,2,0,OTHER
1,0,2,1,0.04,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,OTHER
1,0,0,2,0.081263,0,0,1,0.127412,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,OTHER
1,1,3,8,0.422198,2,-0.66921,1,0.379953,0,0,1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,OTHER
2,0,26,2,0.083333,1,-0.083333,0,0,0,0,0,292,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8,OTHER
1,0,2,0,0,1,-0.333333,0,0,0,0,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,2.3,0,0,1,-5,OTHER
2,2,5,0,0,0,0,1,0.12,0,0,0,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4,-2,OTHER
4,2,12,5,0.353895,3,-0.299091,3,0.62889,0,0,1,831,1,2,0,0,0,0,0,0,0,0,0,1,0,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-8,OTHER
1,1,5,0,0,0,0,1,0.045455,0,0,1,234,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,3,-6,OTHER
7,2,3,1,0.02316,0,0,0,0,0,0,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,2,-4,OTHER
3,1,0,3,0.542625,0,0,1,0.126478,0,0,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
3,1,5,3,0.34385,1,-0.015,0,0,4,-0.431325,2,323,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,5.1,0,0,0,0,0,0,0,0,0,4,0,OTHER
2,1,2,1,0.010348,1,-0.038265,1,0.045455,1,-0.36,3,245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,2.3,0,0,5,-4,OTHER
0,0,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
0,0,1,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
1,0,0,0,0,1,-0.007364,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OTHER
3,0,1,1,0.120919,0,0,0,0,1,-0.541667,1,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,3,0,OTHER
1,0,3,3,0.270023,3,-0.005867,3,0.787886,2,-0.295455,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2.3,0,0,4,0,OTHER
6,2,9,10,0.622526,0,0,3,0.934686,2,-0.63362,1,605,0,0,0,0,0,0,0,0,0,1,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-4,OTHER
4,1,5,6,0.529853,3,-0.195137,2,0.355839,4,-0.684579,0,700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,2.2,0,0,0,0,0,0,0,0,5,-8,OTHER
4,1,17,7,0.442014,2,-0.66921,1,0.25,1,-0.005,2,543,1,1,0,0,0,0,0,0,0,0,0,1,0,8.6,0,0,4.9,0,0,0,0,0,0,0,0,0,0,5,2,OTHER
2,1,2,1,0.022996,3,-0.114729,1,0.204545,2,-1.379156,1,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,2.2,0,0,0,0,0,0,0,0,2,-4,OTHER
1,1,16,4,0.212221,2,-0.456397,6,0.888335,1,-0.119319,0,661,1,0,3,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,4.3,0,0,0,0,0,11,-6,OTHER
1,1,4,0,0,0,0,0,0,0,0,0,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
2,1,4,1,0.008503,1,-0.386364,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,OTHER
1,0,2,0,0,0,0,1,0.271886,1,-0.535,1,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,OTHER
1,1,3,0,0,0,0,0,0,0,0,0,277,3,0,0,0,1,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,2.3,0,0,2,-2,OTHER
2,2,5,0,0,4,-0.725013,3,0.700758,0,0,3,267,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,4.5,0,0,0,0,0,0,3,-2,OTHER
2,0,0,1,0.108471,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,OTHER
0,1,1,1,0.125,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
0,1,1,1,0.108471,0,0,1,0.271886,0,0,1,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,2.3,0,0,4,-4,OTHER
7,1,5,3,0.201057,1,-0.044186,1,0.068182,0,0,0,238,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.9,5.1,2.2,0,0,0,0,0,0,0,0,4,0,OTHER
3,2,1,2,0.104016,1,-0.409091,0,0,0,0,0,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4,-2,OTHER
1,0,6,4,0.267027,0,0,0,0,0,0,0,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,OTHER
2,1,2,1,0.022727,0,0,0,0,1,-0.629156,1,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,4,2,OTHER
2,1,7,6,0.293652,1,-0.082785,0,0,0,0,2,313,1,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,OTHER
0,0,1,0,0,2,-0.128239,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,1,0,OTHER
7,3,2,4,0.163231,2,-0.413912,3,0.281929,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,4.9,0,0,0,0,4.3,0,0,0,0,0,7,-2,OTHER
4,2,2,8,0.497293,1,-0.00189,2,0.585745,1,-0.190374,1,288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,4.5,0,0,0,0,0,0,5,2,OTHER
0,0,1,3,0.199805,0,0,0,0,1,-0.142552,0,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OTHER
8,5,3,6,0.379499,0,0,2,0.254823,0,0,0,394,2,0,1,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,10.2,4.4,0,0,0,0,0,2.3,0,0,5,-4,OTHER
5,1,1,1,0.064016,0,0,1,0.103102,1,-0.125,0,184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,2,-2,OTHER
